Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,volume,fiftyTwoWeekHigh,fiftyTwoWeekLow,exchange,Symbol
2025-08-20 00:00:00-04:00,848.3200073242188,851.6699829101562,844.0399780273438,849.9500122070312,93915207,0.0,0.0,93915207,851.67,844.04,DJI,^DJUSPR
2025-08-29 00:00:00-04:00,850.989990234375,856.260009765625,850.489990234375,855.760009765625,158885788,0.0,0.0,158885788,856.26,850.49,DJI,^DJUSPR
